Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-01-17,36.9381,37.0895,35.7756,35.8203,170389.63642813
2019-01-18,35.8055,36.1675,35.5789,35.9409,86793.099939039
2019-01-21,36.2444,36.4098,35.836,35.836,17281.56405915
2019-01-22,36.0022,36.3801,35.836,35.9409,85641.834061322
2019-01-23,36.1072,36.9984,35.8955,36.9232,133295.32394711
2019-01-24,36.3949,36.9084,36.3949,36.8629,78134.02570088
2019-01-25,36.666,36.9688,36.3949,36.4404,71658.583862363
2019-01-28,36.8629,37.0895,36.4851,36.8926,87814.033830599
2019-01-29,37.0142,37.225,36.7728,36.8332,58367.007800463
2019-01-30,36.9381,36.9381,36.2882,36.5611,133888.67746303
2019-01-31,36.8629,37.029,35.9558,36.2585,472750.69820715
2019-02-01,36.6373,36.7571,36.1072,36.2585,155829.03839576
2019-02-04,36.3049,36.3643,35.6541,36.3643,92065.829063199
2019-02-05,36.5611,37.1953,36.3801,37.1498,364208.16226247
2019-02-06,37.2714,37.9956,37.2102,37.8075,235164.63354796
2019-02-07,37.693,37.7691,37.044,37.4971,37900.312921731
2019-02-08,37.5426,38.1093,37.1498,38.1093,304918.54119158
2019-02-11,38.223,38.3744,37.3764,37.3764,178338.74432065
2019-02-12,37.6492,38.0709,37.4524,38.0333,292751.93595756
2019-02-13,38.2606,38.865,37.9204,38.412,107982.33705681
2019-02-14,38.412,39.8465,37.9956,39.8465,193548.71575773
2019-02-15,39.2796,40.4133,39.2044,40.3756,101218.79293311
2019-02-18,40.338,40.338,39.6576,39.6576,60525.488413302
2019-02-19,39.6576,41.0929,39.4694,40.6774,72058.725925124
2019-02-20,41.0168,41.0168,40.0363,40.4508,460462.90709126
2019-02-21,40.527,41.7735,39.9226,41.546,302982.99687085
2019-02-22,41.546,42.2641,41.357,42.188,111464.71626588
2019-02-25,42.188,42.2641,41.0545,41.8486,67565.702191831
2019-02-26,41.8486,42.3017,41.8486,42,53271.484446954
2019-02-27,41.7358,42.0376,40.904,41.1314,53166.3042476
2019-02-28,40.904,41.357,39.6576,40.1115,111697.94192531
2019-03-01,40.2619,41.7358,40.2244,41.7358,55729.499975346
2019-03-04,41.2066,41.3195,40.7535,41.0168,34201.856998779
2019-03-05,40.7159,41.1691,39.9601,40.338,105766.69329215
2019-03-06,40.149,40.6774,39.7328,39.7328,71354.475894664
2019-03-07,39.6576,39.6951,38.5248,38.9403,95456.747229343
2019-03-08,38.9027,40.527,38.5248,40.4133,104768.62466132
2019-03-11,40.6398,40.6398,39.3925,40.2619,47062.422895933
2019-03-12,40.0363,40.338,38.7514,38.865,137149.26364302
2019-03-13,38.7514,39.2044,38.223,38.7514,79364.176728113
2019-03-14,38.5248,39.431,38.5248,39.1292,29373.857195802
2019-03-15,39.3925,41.2066,38.5248,41.2066,424684.4903652
2019-03-18,40.7911,40.9416,40.2244,40.9416,48630.979781958
2019-03-19,40.5645,41.6606,40.149,40.9792,80153.028223271
2019-03-20,40.7911,41.0545,40.0739,40.1867,80356.529043761
2019-03-21,40.149,40.149,39.431,39.8089,77793.333316015
2019-03-22,39.885,39.9601,39.1668,39.2796,95085.186742493
2019-03-25,39.2796,39.355,38.0333,38.147,88326.215670933
2019-03-26,38.5248,39.5823,38.4496,39.355,143304.59183132
2019-03-27,39.355,39.885,39.2044,39.2044,176412.34610421
2019-03-28,39.2796,39.431,38.8266,38.865,163668.39303677
2019-03-29,38.6761,39.4694,38.5248,39.2044,107895.44906604
2019-04-01,39.2044,39.5823,38.6761,39.5823,80070.713284646
2019-04-02,39.2796,39.9601,38.9403,39.8465,43845.28071133
2019-04-03,39.7705,40.1115,39.0155,39.2796,143056.50375241
2019-04-04,39.3925,39.8465,39.1668,39.8465,58637.961140104
2019-04-05,39.8465,40.9792,39.4694,40.149,113425.41237341
2019-04-08,40.149,41.9238,40.149,41.6982,124191.52038776
2019-04-09,41.546,42.3017,41.357,42.0752,77323.452208029
2019-04-10,41.8486,42.1504,41.4323,42.0752,67252.448119841
2019-04-11,41.546,42.1504,41.2066,41.2066,33089.462064302
2019-04-12,41.2066,41.6606,40.4133,40.8287,35813.857880189
2019-04-15,40.7911,42.1504,40.7911,41.8862,54083.201202842
2019-04-16,41.8862,42.1504,40.7535,41.0929,81827.908571687
2019-04-17,41.0168,41.4699,40.7535,41.2066,34488.81602093
2019-04-18,40.904,41.7358,40.7911,41.0929,72325.10621262
2019-04-23,40.7911,41.9238,40.338,40.9416,79824.911731806
2019-04-24,40.8663,41.9238,40.8663,41.622,73875.370890061
2019-04-25,41.3195,41.4699,39.6576,40.9416,91905.772238094
2019-04-26,40.9416,41.3195,40.2619,40.6774,37914.032078169
2019-04-29,41.1314,41.1314,40.5645,40.7159,33802.858199054
2019-04-30,40.5645,40.8287,39.8089,40.0363,108799.77012788
2019-05-02,39.7328,41.4699,39.6951,41.4699,68392.281367193
2019-05-06,40.8287,40.8287,39.7705,39.8089,105101.31420493
2019-05-07,40.338,40.338,39.8089,40.0363,119724.79170431
2019-05-08,40.4133,40.4133,39.1668,39.4694,282598.61693074
2019-05-09,39.6576,39.6951,38.6,38.6,46786.896504146
2019-05-10,38.9779,39.6951,38.5248,38.8266,281180.97076553
2019-05-13,39.2796,39.5071,38.5248,38.6385,50699.142614916
2019-05-14,39.0916,39.4694,38.5625,38.9027,82927.727612763
2019-05-15,39.2796,39.2796,38.2992,38.6385,83524.510917796
2019-05-16,39.0539,39.2044,38.5625,38.9403,66173.207813421
2019-05-17,39.1974,39.2771,38.6027,39.1651,52571.80746864
2019-05-20,39.117,39.4065,38.6673,39.4065,34782.634621301
2019-05-21,39.4065,40.4824,39.0532,40.1614,71164.694230612
2019-05-22,40.4824,40.8437,40.0966,40.0966,18844.404629993
2019-05-23,40.1614,40.1614,38.2817,38.314,38122.105950805
2019-05-24,39.0364,40.6827,38.956,40.3214,62453.029892776
2019-05-27,40.2811,40.6827,40.2811,40.5628,62634.808715573
2019-05-28,40.1614,42.1688,40.1614,42.1688,155990.2384839
2019-05-29,42.2493,42.5309,41.8881,42.1688,329283.76302464
2019-05-30,42.0489,42.209,41.8477,41.9282,77265.145793169
2019-05-31,41.4462,41.8881,40.6434,41.0448,91746.858676026
2019-06-03,40.7229,41.2862,40.7229,41.1252,31743.841470387
2019-06-04,41.4069,41.5267,40.9644,41.2862,66863.738687444
2019-06-05,41.7672,42.0489,41.6064,42.0489,33395.856558073
2019-06-06,42.0489,42.8125,42.0087,42.1688,40205.131203237
2019-06-07,42.1688,43.1326,42.1688,42.8912,28700.475267326
2019-06-10,42.8912,43.4546,42.2493,42.9718,45386.39928448
2019-06-11,42.8125,43.3741,42.5711,42.9718,30776.64094154
2019-06-12,42.7321,43.3741,42.7321,43.3741,49887.425859029
2019-06-13,43.1326,43.7756,43.0522,43.3741,84963.8790807
2019-06-14,43.4546,44.017,42.9315,43.3741,43288.511612574
2019-06-17,43.3741,43.3741,42.6114,42.6114,30549.131597285
2019-06-18,42.5711,43.9365,42.4504,43.7353,53542.437786596
2019-06-19,43.7756,44.0572,42.8125,42.8125,41843.427134487
2019-06-21,42.8125,43.4143,41.0448,42.0489,136633.65201357
2019-06-24,42.0489,43.7756,41.9685,43.7756,35595.494640225
2019-06-25,43.6951,44.4578,43.2936,43.7353,46914.941964229
2019-06-26,44.177,44.177,43.2534,44.0975,55455.116846596
2019-06-27,44.177,44.8199,43.9767,44.4176,223621.10666881
2019-06-28,44.4176,44.8199,42.7321,42.8125,197490.68670745
2019-07-01,43.3741,44.4176,43.2936,43.2936,21159.512278827
2019-07-02,43.2132,43.6146,42.5711,43.6146,35930.470709908
2019-07-03,43.6146,44.177,43.4546,43.7756,147564.38990518
2019-07-04,44.1376,44.1376,43.535,43.535,95496.761435619
2019-07-05,43.2132,44.4578,43.2132,44.2978,174288.16338246
2019-07-08,44.2978,44.3379,43.6549,44.177,103249.22808586
2019-07-09,44.017,44.3379,43.3741,43.9767,95851.172976922
2019-07-10,44.177,44.9004,44.0572,44.3773,74554.46913372
2019-07-11,44.9004,45.5826,44.8199,45.3824,123420.96110119
2019-07-12,45.5826,45.9037,45.302,45.302,38843.504926812
2019-07-15,45.3824,46.1853,44.9809,46.1853,399384.07936831
2019-07-16,46.1853,46.1853,44.5785,45.3422,75895.516675489
2019-07-17,45.5826,45.9842,45.0613,45.302,96125.556105673
2019-07-18,45.3824,45.5022,44.5785,45.1812,71287.023375513
2019-07-19,44.9809,46.145,44.9809,45.8635,78543.313867933
2019-07-22,46.1049,46.1853,45.8233,46.0646,28689.042636962
2019-07-23,44.9809,45.9037,44.9809,45.4226,51678.919037164
2019-07-24,45.5022,46.5869,45.2215,46.3865,96493.686803413
2019-07-25,46.1853,46.5466,45.4226,45.7436,74136.034862375
2019-07-26,45.7436,46.4267,45.1812,45.5425,122137.07671124
2019-07-29,45.2215,45.6229,42.8125,44.6589,60121.916561431
2019-07-30,44.7395,44.7797,44.2575,44.7395,88777.804570336
2019-07-31,44.2575,45.3824,43.9767,44.0572,203505.39354227
2019-08-01,44.0975,44.5383,43.4948,43.7756,52849.6203865
2019-08-02,43.4546,44.9407,43.4546,44.8602,34057.805856185
2019-08-05,44.7395,44.9809,43.9365,44.9004,83102.646857341
2019-08-06,44.3379,45.4628,43.6146,44.7797,76181.332434604
2019-08-07,45.3422,45.3422,43.2534,43.2936,75863.505310468
2019-08-08,43.6951,44.4981,43.3741,43.3741,73775.907005889
2019-08-09,43.3741,43.7353,43.1729,43.1729,61416.090318705
2019-08-12,43.7353,44.2173,42.9718,44.2173,39591.198952658
2019-08-13,44.0572,45.3422,43.6146,44.9809,61165.71571372
2019-08-14,45.0212,45.0212,43.7756,44.5383,42379.617498587
2019-08-16,43.4143,44.4981,43.4143,43.9365,35122.18374313
2019-08-19,44.5785,45.4226,44.177,45.141,77906.516356624
2019-08-20,44.9809,45.6632,44.8199,45.6632,56203.954135478
2019-08-21,45.0613,45.7034,45.0613,45.6229,43548.03232185
2019-08-22,45.2215,45.6229,44.7395,44.7395,117438.26563139
2019-08-23,44.9809,45.302,44.3773,44.4578,29939.772398851
2019-08-26,44.2575,44.5383,43.012,43.6549,48893.930280344
2019-08-27,44.1376,44.1376,43.2132,43.6549,66310.399377797
2019-08-28,43.6549,43.9365,43.0522,43.2936,63018.945095824
2019-08-29,43.4143,43.856,43.2534,43.856,41757.682406752
2019-08-30,43.535,44.9407,43.535,44.9407,51012.396686907
2019-09-02,44.8602,44.9407,44.3773,44.7395,13953.525360011
2019-09-03,44.4981,45.3422,44.4176,45.3422,30933.267977536
2019-09-04,44.9809,45.7839,43.6146,43.7353,46902.366070828
2019-09-05,43.7353,44.8602,43.7353,44.7395,32305.183621289
2019-09-06,44.6993,44.9809,44.2575,44.7797,47806.687132669
2019-09-09,44.4578,45.2616,44.3379,45.0613,62393.58021488
2019-09-10,45.0613,45.3422,44.177,44.2575,56362.867697546
2019-09-11,44.2575,45.4628,42.4102,42.4102,79652.279013301
2019-09-12,42.5711,43.2132,40.8437,41.6064,144940.6012365
2019-09-13,41.6868,42.5309,41.2862,41.5267,45706.51293469
2019-09-16,40.9241,41.4462,40.7229,40.9644,95068.037796946
2019-09-17,41.1252,41.1252,39.7756,40.4824,177832.27879549
2019-09-18,40.8838,42.0489,40.6827,41.9685,71593.417869285
2019-09-19,41.8075,42.1295,41.4069,41.7672,38529.107591785
2019-09-20,41.4462,41.7672,40.241,40.3616,116785.46243757
2019-09-23,40.5628,41.1252,40.3214,40.4824,32221.725419628
2019-09-24,40.4824,41.0046,40.4824,40.7632,111078.29335955
2019-09-25,41.085,41.085,39.9208,40.0004,43313.663399376
2019-09-26,40.1614,40.8838,39.8876,40.8838,58240.105603416
2019-09-27,41.085,41.085,40.4019,40.9644,53781.379761216
2019-09-30,40.9644,41.2058,40.3616,41.0046,83149.520641836
2019-10-01,40.6031,41.246,40.6031,41.1252,29139.488273328
2019-10-02,41.1252,41.1654,40.4019,40.5628,133368.49278144
2019-10-03,40.5628,41.085,40.2811,40.5628,61664.178397617
2019-10-04,40.6031,40.8838,40.3616,40.6827,47376.82023096
2019-10-07,40.7632,40.7632,40.5628,40.6031,53326.361072705
2019-10-08,40.7229,41.6465,40.6031,41.0046,124965.50946345
2019-10-09,41.0046,41.0448,40.5226,40.5226,51137.012357881
2019-10-10,40.9644,40.9644,40.3214,40.3214,240145.83059782
2019-10-11,40.5226,41.6064,40.2811,41.4462,33705.680840954
2019-10-14,41.4462,41.5661,40.5628,41.0448,63810.083117055
2019-10-15,41.1252,41.6868,39.9523,39.9523,74675.655015584
2019-10-16,40.1614,40.4824,39.7598,40.3214,87009.17665293
2019-10-17,40.4824,41.7271,40.3214,41.7271,63840.95121904
2019-10-18,41.5267,42.3298,41.3264,41.9282,641535.19333208
2019-10-21,42.2493,42.2493,41.2058,41.5267,127976.86430149
2019-10-22,41.5267,42.1295,41.246,41.2862,208913.02770473
2019-10-23,41.6868,41.8881,41.2862,41.7672,50030.333738586
2019-10-24,41.8881,42.5711,41.6868,42.0891,65466.671256888
2019-10-25,42.5711,43.0522,41.8075,43.012,32384.068770805
2019-10-28,43.012,43.3741,42.6515,42.9718,16982.029143597
2019-10-29,42.9718,42.9718,41.5661,41.5661,35628.649268282
2019-10-30,41.6064,42.2493,41.5661,41.7271,85875.05972076
2019-10-31,42.0087,42.0087,40.9241,41.2058,190825.46320488
2019-11-04,41.7672,42.6515,41.246,42.4907,74775.118899757
2019-11-05,42.4907,42.6918,42.0489,42.6918,29021.732180572
2019-11-06,42.6918,42.7321,42.4102,42.4102,40066.796375826
2019-11-07,42.5711,43.1729,42.4907,42.8912,92997.588437914
2019-11-08,42.9718,43.1326,42.7321,42.8912,80904.152038226
2019-11-12,43.1326,44.0975,43.1326,44.0975,118169.95397472
2019-11-13,44.0572,44.9809,43.6146,44.9809,141715.45621064
2019-11-14,44.6188,45.141,44.5785,44.9809,116651.7006623
2019-11-15,45.2215,45.302,44.8602,44.8602,158256.18582217
2019-11-18,44.9809,45.7839,44.8199,45.7436,53066.840363428
2019-11-19,45.6229,45.9842,44.7395,45.9842,126979.93893369
2019-11-20,45.7436,45.7436,44.177,44.2575,36928.539340739
2019-11-21,44.4176,44.7797,44.2575,44.2978,35762.411043548
2019-11-22,44.2575,45.6229,44.2575,45.141,49890.855648138
2019-11-25,45.0212,45.7839,45.0212,45.2215,33448.446657751
2019-11-26,45.2215,45.9439,45.0613,45.1007,88830.394670013
2019-11-27,45.5826,45.8635,45.2215,45.7436,54757.726394354
2019-11-28,45.7839,45.9037,45.302,45.3824,19755.585270053
2019-11-29,45.1007,45.5022,44.6188,45.5022,57591.875461742
2019-12-02,45.3824,45.9439,45.0613,45.5826,81428.909771962
2019-12-03,45.5425,45.7436,45.0212,45.4226,48796.752922245
2019-12-04,45.141,46.0646,45.141,46.0646,50654.555356494
2019-12-05,46.0646,46.3463,45.5425,46.145,258591.23642809
2019-12-06,46.145,46.5466,45.9439,46.3865,65859.953741431
2019-12-09,46.3865,46.7076,46.145,46.5869,55879.267433123
2019-12-10,46.5869,46.7477,46.0646,46.5869,86527.86291458
2019-12-11,46.5869,47.5105,44.8199,47.0687,180753.31585365
2019-12-12,47.3094,47.8726,46.788,47.8726,56485.196842447
2019-12-13,48.0327,48.0327,47.27,47.5507,53250.905712298
2019-12-16,47.6312,47.953,47.3898,47.3898,40862.507449203
2019-12-17,47.6312,48.6757,47.591,48.6757,67415.934734055
2019-12-18,48.6353,48.6353,47.8726,48.1927,61721.341549441
2019-12-19,52.2496,54.2176,50.362,51.4465,912688.60400481
2019-12-20,51.6478,51.7274,49.1575,50.041,188476.05766495
2019-12-23,49.88,51.4064,49.88,50.1214,56799.594177474
2019-12-27,50.4424,51.5673,50.4022,51.4064,33307.825304266
2019-12-30,51.3661,51.4064,51.004,51.1247,65762.776383332
2020-01-02,51.0442,51.3661,50.2815,51.1649,40464.651912514
2020-01-03,51.2051,52.2496,51.1649,51.5271,232766.06769746
2020-01-07,51.5271,52.0886,51.1649,52.0492,166855.81038243
2020-01-08,52.0492,52.0492,51.2455,51.9285,82636.195538465
2020-01-09,51.7676,52.4096,51.4465,51.9285,88421.10650296
2020-01-10,52.3301,53.7357,52.2496,53.3745,81051.63296993
2020-01-13,52.8522,53.2135,52.0492,52.4499,60781.579333469
2020-01-14,52.4499,52.7315,50.7635,52.5706,73571.262922363
2020-01-15,52.2093,52.3702,51.2857,51.5271,64181.643603905
2020-01-16,51.7676,52.0492,51.4465,51.6478,222425.25353267
2020-01-17,51.6478,52.2093,51.6478,52.2093,72424.570096792
2020-01-20,52.2093,52.6912,52.009,52.2093,103392.13596542
2020-01-21,52.2093,52.5706,51.6478,52.5706,226150.00450546
2020-01-22,52.6511,53.5747,52.6108,53.5747,33132.906059687
2020-01-23,53.5747,53.5747,52.7315,53.3745,38103.813742221
2020-01-24,53.0132,53.7759,53.0132,53.6954,42132.672682711
2020-01-27,53.5747,53.5747,52.3702,52.7315,64086.752771879
2020-01-28,52.8925,52.8925,51.6075,51.8078,40441.786651785
2020-01-29,51.8078,52.2093,51.4869,51.8883,46429.055173733
2020-01-30,51.8481,52.4499,51.1247,51.4064,105579.19815417
2020-01-31,51.1649,52.0492,51.1649,51.4064,38785.198511952
2020-02-03,51.2455,52.4901,51.004,52.4901,130159.35343809
2020-02-04,52.7315,53.5747,52.2093,52.6912,50802.036288198
2020-02-05,52.6912,54.6996,52.6912,53.8563,63822.659010457
2020-02-06,54.3786,54.5396,53.7759,53.8162,22377.087412659
2020-02-07,53.8957,53.8957,53.2537,53.2939,28573.573070279
2020-02-10,53.8162,53.8162,52.3301,53.1733,18441.976041159
2020-02-11,52.6108,53.5345,52.3702,53.3341,43614.341577965
2020-02-12,53.3341,54.0164,53.1733,53.2135,45406.978019137
2020-02-13,53.5747,53.8563,52.9326,53.8162,53889.98974968
2020-02-14,53.4138,53.9762,52.2093,52.6511,30339.914461612
2020-02-17,53.0132,53.7357,52.6912,53.7357,27703.549899532
2020-02-18,53.8162,54.0164,53.3341,53.6149,32994.571232275
2020-02-19,53.8162,54.0567,53.2537,53.8162,73392.913888675
2020-02-20,53.8162,53.8957,53.0132,53.4539,54110.639515717
2020-02-21,53.3745,53.4539,52.8925,53.4138,48328.015077295
2020-02-24,52.9326,52.9326,50.8841,51.4869,120066.62735221
2020-02-25,51.4869,51.9688,51.4064,51.4064,128550.78234579
2020-02-26,51.4064,52.0492,50.2815,51.4064,113528.30604669
2020-02-27,51.4064,52.4499,51.2051,52.1691,162486.25905707
2020-02-28,51.4064,51.4064,48.7158,48.7551,535564.99921944
2020-03-02,48.5147,52.812,46.5869,52.7315,401323.05347815
2020-03-03,52.6108,52.6108,51.3661,51.5673,77996.834136505
2020-03-04,51.5673,51.6872,51.004,51.5673,131495.82792772
2020-03-05,51.5673,51.8078,50.5632,51.5673,61135.990874772
2020-03-06,50.5632,50.6437,49.399,50.4424,101567.48815923
2020-03-09,48.9966,49.7995,47.9128,48.5951,129823.23410537
2020-03-10,48.5147,49.5582,48.1927,48.5548,109848.14233232
2020-03-11,48.5548,48.8357,46.1853,47.3898,188006.17655696
2020-03-12,45.9439,46.306,43.8159,45.8233,167516.6164175
2020-03-13,45.1812,48.9161,45.1812,47.3898,192354.00588463
2020-03-16,46.3463,48.1525,43.7756,47.3898,110361.46743569
2020-03-17,47.9128,48.1927,45.6632,46.7076,261208.16551855
2020-03-18,45.9842,47.3898,45.2616,45.8635,130093.04418198
2020-03-19,45.7839,48.3537,45.302,47.5507,164840.23764915
2020-03-20,48.3537,48.9161,43.8963,44.6188,620459.13925492
2020-03-23,44.177,44.177,41.1252,42.2493,97886.181181823
2020-03-24,43.7353,46.2256,43.4546,45.1007,173357.54727078
2020-03-25,45.8635,47.1895,43.4546,46.3463,147859.35176859
2020-03-26,46.1853,48.0327,44.7395,47.591,120249.54943804
2020-03-27,47.591,48.1132,46.5869,46.5869,157449.04211842
2020-03-30,46.9883,46.9883,44.9809,45.8233,95864.89213336
2020-03-31,46.467,47.0286,45.0613,46.5869,206724.82225295
2020-04-01,46.5073,48.5951,45.7839,48.1927,97487.182382098
2020-04-02,47.6312,48.9161,47.6312,48.5147,95591.652267645
2020-04-03,48.9161,48.9161,47.4703,47.5507,81798.183732739
2020-04-06,48.1927,49.399,48.1927,49.0771,45671.071780559
2020-04-07,49.399,50.6034,47.953,48.1927,106796.773288
2020-04-08,48.7551,50.4424,48.3537,49.6386,96295.902298106
2020-04-09,50.4424,50.4424,49.5582,49.719,102747.33561286
2020-04-14,49.7995,53.5747,49.7995,53.1733,101594.9264721
2020-04-15,52.9326,52.9326,51.0845,51.4064,742511.61450146
2020-04-16,52.0492,52.1288,50.2815,50.6838,100133.83631151
2020-04-17,51.4064,51.7274,50.4424,51.4869,144264.93278195
2020-04-20,51.8078,52.6108,48.9966,49.4777,124611.09792214
2020-04-21,49.9605,51.4064,49.7995,51.004,128833.1683158
2020-04-22,50.6034,52.7718,50.6034,52.7718,81819.905730432
2020-04-23,52.7718,55.3416,52.2093,55.3416,127535.56476941
2020-04-24,55.262,55.8244,52.4499,52.6912,75429.065356612
2020-04-27,53.0132,53.5747,52.5303,53.0132,86142.583271292
2020-04-28,53.5747,53.5747,51.1649,51.4064,114965.38768352
2020-04-29,52.0492,55.262,52.0492,54.2176,128294.69142562
2020-04-30,55.262,55.262,53.1733,53.7357,107201.48840291
2020-05-04,53.7357,53.7357,51.8078,51.9688,51707.500613075
2020-05-05,52.6108,54.6191,52.0492,53.8162,69828.219740988
2020-05-06,54.8596,57.3499,53.8162,57.1094,238580.70350091
2020-05-07,57.1094,58.4747,56.6274,57.7513,186465.05798381
2020-05-08,57.7513,58.6357,55.583,58.6357,86655.908374663
2020-05-11,59.0363,59.7597,56.9484,57.1898,99821.725502552
2020-05-12,57.5904,59.5996,57.5904,58.7958,181367.24810423
2020-05-13,58.6357,58.9567,57.1898,57.5108,95025.737064597
2020-05-14,57.5108,57.8318,54.8596,55.7439,75071.2240262
2020-05-15,55.9049,56.6274,53.9762,53.9762,70916.606151699
2020-05-18,54.7792,55.262,53.8162,54.6996,126344.28468542
2020-05-19,55.583,55.7439,53.9762,54.2981,49948.018799961
2020-05-20,54.5396,56.868,54.2981,55.9853,113628.9131939
2020-05-21,57.0289,58.2341,55.8244,56.547,109933.88706005
2020-05-22,56.6274,57.2703,55.9049,56.225,72497.738931126
2020-05-25,56.386,57.3499,56.3056,57.0289,101235.94187866
2020-05-26,57.7513,57.7513,56.386,57.0289,106574.98025893
2020-05-27,57.3499,57.8318,54.9401,55.9049,191541.1458657
2020-05-28,56.7884,57.7513,55.7439,56.6274,114838.48548647
2020-05-29,57.8318,59.1972,57.4303,58.6357,212554.32047586
2020-06-01,59.4387,60.9649,58.3943,59.4387,87052.620648315
2020-06-02,59.8401,60.0807,57.1094,58.3137,144849.14019358
2020-06-03,58.6357,59.2777,57.8318,58.6357,132959.20461439
2020-06-04,59.3057,61.3158,58.7188,61.3158,103972.91358794
2020-06-05,60.6457,61.4837,60.1428,60.3107,72887.591626559
2020-06-08,60.5618,62.3207,59.0538,61.4837,80937.306666283
2020-06-09,61.9857,61.9857,59.5567,60.3947,97482.609329953
2020-06-10,60.3947,60.8967,59.7238,60.1428,35824.147247517
2020-06-12,58.7188,60.3947,57.1277,58.6357,105895.88201527
2020-06-15,57.7977,59.4727,57.6297,58.0487,76639.780912225
2020-06-16,58.6357,59.3888,57.2948,57.9648,93718.987413922
2020-06-17,58.7188,59.3888,57.6297,59.1377,61221.735602507
2020-06-18,59.2217,59.3057,57.0438,57.0438,78630.201858704
2020-06-19,57.3787,58.3837,55.4518,55.6197,581486.44560499
2020-06-22,56.0388,59.0538,56.0388,58.3837,93126.777161035
2020-06-23,59.2217,59.2217,57.4627,57.4627,67952.125098155
2020-06-24,57.7977,58.2166,55.4518,55.4518,90631.033952439
2020-06-25,55.3687,56.0388,54.9497,55.2848,101111.32620768
2020-06-26,55.7037,56.6247,55.0337,55.5358,68152.196129536
2020-06-29,56.1227,56.1227,54.7818,55.4518,64037.592461311
2020-06-30,55.5358,56.6247,55.2848,55.2848,111022.27347076
2020-07-01,55.5358,57.2117,55.4518,57.2117,99666.241729594
2020-07-02,57.2117,58.4678,57.0438,57.3787,47291.075503225
2020-07-03,57.3787,57.9648,56.6247,57.2948,34165.272581612
2020-07-06,57.3787,58.1328,56.6247,56.8757,62800.58185586
2020-07-07,56.6247,56.8757,55.7877,56.1227,67291.31906308
2020-07-08,55.9547,56.2898,55.7037,55.7037,48810.472078682
2020-07-09,56.1227,57.1277,55.8708,56.7087,71177.270124013
2020-07-10,56.7087,57.5467,56.1227,57.1277,74653.933017892
2020-07-13,57.1277,58.2166,56.5409,57.7138,87771.73309825
2020-07-14,57.7138,57.8817,56.9598,56.9598,41350.680765772
2020-07-15,57.6297,58.0487,56.6247,57.8817,55096.132253147
2020-07-16,57.7977,57.8817,56.7927,56.7927,86142.583271292
2020-07-17,57.3787,57.9648,56.7927,56.7927,91411.882606343
2020-07-20,57.2948,58.2166,56.7927,58.1328,77478.935980988
2020-07-21,58.2998,60.3107,58.1328,59.0538,144746.2465203
2020-07-22,59.4727,59.8078,58.0487,59.0538,92993.015385769
2020-07-23,58.8027,59.0538,56.7927,56.7927,48803.612500463
2020-07-24,56.8757,57.3787,56.2898,56.7927,23838.177573256
2020-07-27,56.9598,57.2117,55.8708,56.1227,36683.881050936
2020-07-28,55.9547,56.8757,55.8708,56.8757,23476.906453734
2020-07-29,56.7087,56.8757,53.7768,55.4518,97850.740027693
2020-07-30,55.2848,55.7877,52.9388,53.2747,96610.299633132
2020-07-31,53.6098,54.0277,52.1857,53.6098,159307.98781571
2020-08-03,53.6098,55.9547,53.6098,55.7037,115778.24770244
2020-08-04,55.8708,57.1277,55.8708,56.9598,50492.212005317
2020-08-05,57.2948,58.2998,56.5409,58.2166,64796.719117522
2020-08-06,58.5517,58.9706,57.0438,57.4627,55955.866056566
2020-08-07,57.3787,57.7977,56.8757,57.2948,46523.946005759
2020-08-10,57.2948,57.6297,56.2898,56.5409,16874.56241817
2020-08-11,56.8757,57.1277,56.5409,56.9598,14154.739654428
2020-08-12,56.9598,56.9598,56.5409,56.5409,26946.709769395
2020-08-13,56.6247,56.9598,56.5409,56.9598,11593.830452755
2020-08-14,56.9598,56.9598,55.2848,55.5358,69717.323226451
2020-08-17,55.9547,57.0438,55.5358,57.0438,24134.2826997
2020-08-18,57.8817,62.9077,57.8817,62.8237,202932.618761
2020-08-19,62.8237,63.2427,60.3947,60.8967,131581.57265545
2020-08-20,60.8967,61.4837,60.7297,60.7297,66914.042261048
2020-08-21,61.1477,61.6508,60.7297,61.1477,75648.571859613
2020-08-24,61.9017,61.9857,59.9757,60.6457,38993.272384588
2020-08-25,60.7297,60.7297,58.7188,59.4727,70405.567574401
2020-08-26,58.6357,60.2267,57.2948,60.2267,45899.724387851
2020-08-27,60.3947,61.0646,59.5567,59.8918,33429.011186131
2020-08-28,59.9757,62.0697,59.8918,61.1477,72379.98283837
2020-08-31,61.3158,61.6508,59.3888,59.4727,74911.167201095
2020-09-01,59.5567,60.5618,58.2998,58.8027,120703.42486352
2020-09-02,58.8027,60.9807,58.8027,60.3947,61433.239264252
2020-09-03,61.0646,62.2368,59.9757,60.5618,53551.583890888
2020-09-04,59.7238,60.3107,59.5567,59.9757,58278.976546655
2020-09-07,60.8967,61.3997,59.8078,59.8078,18057.839660907
2020-09-08,60.8128,60.8128,58.3837,59.3888,44275.14761304
2020-09-09,58.7188,60.5618,58.7188,60.5618,21845.470100704
2020-09-10,61.3158,62.3207,59.8918,61.4837,50364.166545233
2020-09-11,61.4837,61.6508,60.6457,60.8967,28550.70780955
